ID,N,D,G,C,A,H,M,O
1506,0.89990234375,0.0161590576171875,0.005001068115234375,1.2934207916259766e-05,0.0003199577331542969,7.659196853637695e-05,8.749961853027344e-05,0.0810546875
1509,0.439697265625,0.2587890625,0.005687713623046875,0.0008134841918945312,0.052825927734375,0.00128936767578125,0.019866943359375,0.395263671875
1518,0.82763671875,0.0274810791015625,0.0011157989501953125,0.00016605854034423828,0.00395965576171875,0.00026535987854003906,0.006717681884765625,0.1500244140625
1542,1.9073486328125e-05,0.00133514404296875,0.0,5.364418029785156e-07,1.7881393432617188e-06,0.0,1.0,0.0011072158813476562
1575,0.002811431884765625,0.387451171875,0.00183868408203125,0.0005817413330078125,0.0025119781494140625,0.00011414289474487305,0.96044921875,0.61572265625
1577,3.451108932495117e-05,0.01495361328125,0.0001214742660522461,6.616115570068359e-06,1.0,0.00011962652206420898,0.0006337165832519531,0.73046875
1587,0.0,0.0048675537109375,7.748603820800781e-06,7.62939453125e-06,4.112720489501953e-06,1.7881393432617188e-07,1.0,0.040313720703125
1608,0.00047278404235839844,0.00443267822265625,2.5451183319091797e-05,4.76837158203125e-06,2.1457672119140625e-05,1.1920928955078125e-07,0.99951171875,0.0220794677734375
1622,7.659196853637695e-05,0.009674072265625,0.0001233816146850586,3.8504600524902344e-05,0.00016999244689941406,4.827976226806641e-06,1.0,0.51953125
1625,9.244680404663086e-05,0.0194549560546875,9.894371032714844e-06,0.00010973215103149414,0.0030155181884765625,3.6954879760742188e-06,0.98974609375,0.33447265625
1627,1.1920928955078125e-07,0.03021240234375,5.781650543212891e-06,3.737211227416992e-05,0.00044417381286621094,5.960464477539062e-07,1.0,0.004886627197265625
1631,0.030670166015625,0.0028228759765625,0.00014090538024902344,2.384185791015625e-07,1.1324882507324219e-06,4.76837158203125e-07,0.94140625,0.9228515625
1633,0.43798828125,0.07781982421875,0.6708984375,0.004520416259765625,0.0439453125,0.0009698867797851562,0.060638427734375,0.3740234375
1634,0.9658203125,0.013427734375,0.0009813308715820312,3.0934810638427734e-05,0.00022518634796142578,3.3974647521972656e-05,0.0002472400665283203,0.0196380615234375
1635,0.0261077880859375,0.137451171875,0.004199981689453125,0.0005154609680175781,0.00847625732421875,0.0018100738525390625,0.305419921875,0.73974609375
1636,0.0009183883666992188,0.0160980224609375,0.0004992485046386719,0.004398345947265625,0.00701141357421875,0.0011205673217773438,0.99609375,0.82763671875
1637,0.0,0.08050537109375,0.0214080810546875,0.0003275871276855469,0.070556640625,0.0012445449829101562,1.0,0.08062744140625
1639,0.0034160614013671875,0.092041015625,0.00391387939453125,0.0005092620849609375,0.97705078125,0.0002779960632324219,0.00455474853515625,0.05340576171875
1641,0.3173828125,0.0038242340087890625,5.662441253662109e-06,1.7881393432617188e-07,2.562999725341797e-06,0.0,0.96923828125,0.0005955696105957031
1645,1.1920928955078125e-07,1.621246337890625e-05,0.0,0.0,0.0,0.0,1.0,8.344650268554688e-07
1646,0.00269317626953125,0.398681640625,0.0016546249389648438,0.0002033710479736328,0.06634521484375,0.0010004043579101562,0.99755859375,0.314453125
1649,0.0002378225326538086,0.11376953125,0.00017130374908447266,3.9458274841308594e-05,7.545948028564453e-05,3.0219554901123047e-05,1.0,0.090576171875
1650,0.0006189346313476562,0.0863037109375,0.0001823902130126953,2.6881694793701172e-05,0.0002551078796386719,0.001239776611328125,0.99951171875,0.445068359375
1651,0.53271484375,0.1461181640625,0.00626373291015625,0.00034999847412109375,0.005138397216796875,0.00621795654296875,0.06573486328125,0.378173828125
1653,1.2636184692382812e-05,4.83393669128418e-05,0.0,5.960464477539063e-08,1.7881393432617188e-07,0.0,1.0,0.0232391357421875
1654,0.0015735626220703125,0.01358795166015625,0.00042557716369628906,0.00043392181396484375,0.03021240234375,0.00019109249114990234,0.994140625,0.435302734375
1655,0.00609588623046875,0.74560546875,0.0010986328125,0.0019121170043945312,0.024139404296875,0.0012645721435546875,0.99462890625,0.0560302734375
1656,7.253885269165039e-05,0.00243377685546875,1.7940998077392578e-05,6.300210952758789e-05,3.0934810638427734e-05,2.980232238769531e-07,1.0,0.006072998046875
1658,1.7285346984863281e-06,0.0005211830139160156,4.76837158203125e-07,5.7220458984375e-06,5.543231964111328e-06,0.0,1.0,0.0036067962646484375
1661,0.0003101825714111328,0.31298828125,0.0004973411560058594,0.00046181678771972656,0.033782958984375,4.83393669128418e-05,0.9912109375,0.10858154296875
1665,0.261474609375,0.02752685546875,0.03143310546875,8.285045623779297e-05,9.608268737792969e-05,6.079673767089844e-06,0.88720703125,0.00646209716796875
1667,0.1982421875,0.0574951171875,0.0032596588134765625,0.0002415180206298828,0.693359375,0.0001881122589111328,0.04559326171875,0.100341796875
1671,0.955078125,0.04620361328125,0.00963592529296875,0.00011146068572998047,0.00012052059173583984,0.000263214111328125,0.0002532005310058594,0.0070648193359375
1676,0.0016613006591796875,0.00919342041015625,0.00042724609375,0.88037109375,0.0004711151123046875,9.608268737792969e-05,0.98828125,0.138916015625
1687,3.790855407714844e-05,0.233154296875,0.00037550926208496094,0.0003380775451660156,9.995698928833008e-05,0.00142669677734375,1.0,0.009674072265625
1689,0.2568359375,0.08599853515625,0.07781982421875,0.00037407875061035156,0.003795623779296875,0.00029587745666503906,0.07708740234375,0.1416015625
1692,0.10015869140625,0.58349609375,0.35400390625,0.0147857666015625,0.004756927490234375,0.00234222412109375,0.0223236083984375,0.487548828125
1693,0.055206298828125,0.02044677734375,0.9765625,4.5299530029296875e-06,9.238719940185547e-06,2.0623207092285156e-05,4.13060188293457e-05,0.005001068115234375
1695,0.154052734375,0.022796630859375,0.0059356689453125,0.0013723373413085938,8.887052536010742e-05,5.1021575927734375e-05,0.97509765625,0.042877197265625
1696,0.495361328125,0.248046875,0.0016422271728515625,0.0007700920104980469,0.0006265640258789062,0.0003845691680908203,0.006389617919921875,0.52099609375
1697,0.00016868114471435547,0.024383544921875,0.0018243789672851562,0.98388671875,0.0003380775451660156,6.920099258422852e-05,0.0041656494140625,0.1807861328125
1698,0.0994873046875,0.249267578125,0.0008358955383300781,0.0003612041473388672,0.0008897781372070312,0.00055694580078125,0.83154296875,0.0211181640625
1699,0.0,3.24249267578125e-05,0.0,1.7881393432617188e-07,1.1920928955078125e-07,0.0,1.0,0.0007672309875488281
1700,0.001949310302734375,0.029083251953125,0.0008330345153808594,0.00039505958557128906,0.0009074211120605469,0.00019407272338867188,0.98583984375,0.6201171875
1702,0.07489013671875,0.0191192626953125,0.028106689453125,0.0003077983856201172,0.012054443359375,0.000110626220703125,0.9541015625,0.26806640625
1704,0.0,0.001979827880859375,5.960464477539063e-08,5.960464477539063e-08,1.7881393432617188e-07,0.0,1.0,2.3245811462402344e-06
1705,0.685546875,0.0889892578125,0.010406494140625,0.001987457275390625,0.027374267578125,0.003692626953125,0.06695556640625,0.2384033203125
1707,0.62646484375,0.09320068359375,0.006072998046875,0.001129150390625,0.004180908203125,0.0013561248779296875,0.060211181640625,0.35107421875
1708,0.0,0.043609619140625,0.0003712177276611328,6.711483001708984e-05,8.684396743774414e-05,0.0002913475036621094,1.0,0.034759521484375
1709,2.3245811462402344e-06,0.0035247802734375,3.8504600524902344e-05,2.7418136596679688e-06,7.31348991394043e-05,5.960464477539063e-08,1.0,0.0034427642822265625
1711,0.44189453125,0.318359375,0.03131103515625,0.468994140625,0.0193023681640625,0.0187225341796875,0.042816162109375,0.2374267578125
1712,0.327392578125,0.34765625,0.0007581710815429688,0.0074310302734375,0.0029010772705078125,0.0005273818969726562,0.004505157470703125,0.32177734375
1713,0.892578125,0.08416748046875,0.0017747879028320312,0.00016224384307861328,0.0002868175506591797,0.00010722875595092773,0.0018892288208007812,0.026702880859375
1714,1.430511474609375e-06,0.07147216796875,0.001949310302734375,0.0002551078796386719,0.0005335807800292969,0.00027370452880859375,1.0,0.0341796875
1715,0.0002758502960205078,0.9208984375,0.0018243789672851562,0.998046875,0.004150390625,0.00017404556274414062,0.00022876262664794922,0.50634765625
1717,0.92333984375,0.07183837890625,0.0004355907440185547,0.0003726482391357422,7.843971252441406e-05,0.0005211830139160156,0.0003249645233154297,0.020599365234375
1719,0.0021820068359375,0.186279296875,0.004810333251953125,0.0005507469177246094,0.000415802001953125,0.0024623870849609375,0.78466796875,0.787109375
1720,0.0006718635559082031,0.024658203125,0.00010639429092407227,0.00026726722717285156,4.988908767700195e-05,5.364418029785156e-07,0.998046875,0.00669097900390625
1721,0.00701141357421875,0.1337890625,0.00036406517028808594,0.00013768672943115234,0.00028252601623535156,0.00015723705291748047,0.580078125,0.775390625
1722,0.0089874267578125,0.00916290283203125,0.2193603515625,0.0004973411560058594,0.00034332275390625,4.363059997558594e-05,0.98828125,0.46875
1724,0.0031719207763671875,0.035400390625,0.00391387939453125,0.98046875,0.000614166259765625,0.00030541419982910156,0.0030269622802734375,0.05780029296875
1725,0.0296478271484375,0.050994873046875,0.0008358955383300781,0.0012941360473632812,0.004718780517578125,0.001129150390625,0.9345703125,0.82177734375
1726,0.91943359375,0.0248870849609375,0.0055999755859375,0.0026416778564453125,0.0005335807800292969,0.0002779960632324219,0.009674072265625,0.079345703125
1727,0.9169921875,0.0237274169921875,0.0005636215209960938,6.711483001708984e-05,0.00042724609375,5.4776668548583984e-05,0.015960693359375,0.06549072265625
1728,3.2186508178710938e-06,0.005138397216796875,0.392578125,4.887580871582031e-06,7.486343383789062e-05,2.586841583251953e-05,1.0,0.0004820823669433594
1729,0.2587890625,0.09515380859375,0.00669097900390625,0.0013885498046875,0.1998291015625,0.00916290283203125,0.008544921875,0.66650390625
1732,2.0325183868408203e-05,0.00997161865234375,0.03448486328125,2.3365020751953125e-05,0.00013136863708496094,2.092123031616211e-05,1.0,0.1416015625
1733,0.0032100677490234375,0.01525115966796875,0.0032596588134765625,0.7275390625,0.0006589889526367188,0.00031757354736328125,0.2330322265625,0.318115234375
1734,0.1339111328125,0.56982421875,0.011871337890625,0.00208282470703125,0.01322174072265625,0.00426483154296875,0.0141143798828125,0.62646484375
1735,5.960464477539063e-08,0.004299163818359375,2.1457672119140625e-05,1.6450881958007812e-05,5.8770179748535156e-05,3.5762786865234375e-07,1.0,0.0809326171875
1736,0.0112457275390625,0.06097412109375,0.004180908203125,0.050811767578125,0.0006985664367675781,0.0008106231689453125,0.578125,0.08251953125
1738,0.252685546875,0.025177001953125,0.06561279296875,0.234619140625,0.0018033981323242188,0.0004601478576660156,0.031494140625,0.42626953125
1739,1.5497207641601562e-06,0.0011472702026367188,0.97314453125,8.821487426757812e-05,0.9892578125,0.0006437301635742188,0.00022339820861816406,0.99951171875
1740,4.76837158203125e-07,0.007904052734375,9.179115295410156e-06,5.9604644775390625e-06,8.940696716308594e-06,5.960464477539063e-08,1.0,0.0002397298812866211
1741,0.2822265625,0.0278472900390625,0.373046875,0.37158203125,0.0004355907440185547,0.0008459091186523438,0.00263214111328125,0.1370849609375
1742,0.0,8.958578109741211e-05,6.556510925292969e-07,5.066394805908203e-06,0.25146484375,0.0,1.0,0.0032596588134765625
1743,2.7954578399658203e-05,0.27783203125,0.0016813278198242188,0.00022339820861816406,0.00025725364685058594,0.0034694671630859375,1.0,0.00933837890625
1744,1.8477439880371094e-06,0.00012731552124023438,5.960464477539063e-08,5.960464477539063e-08,8.344650268554688e-07,0.0,1.0,1.150369644165039e-05
1746,2.086162567138672e-06,0.0002779960632324219,1.7881393432617188e-07,7.152557373046875e-07,3.635883331298828e-06,0.0,1.0,0.0015306472778320312
1747,0.90380859375,0.07183837890625,0.01953125,0.0005955696105957031,0.0006566047668457031,0.00042557716369628906,0.0011968612670898438,0.0360107421875
1748,0.31201171875,0.282958984375,0.005161285400390625,0.006641387939453125,0.004180908203125,0.0007066726684570312,0.0068511962890625,0.37060546875
1749,0.0872802734375,0.03662109375,0.004608154296875,0.0003554821014404297,0.007205963134765625,0.0021495819091796875,0.923828125,0.36669921875
1750,0.06268310546875,0.0258026123046875,0.0006880760192871094,0.0006289482116699219,0.0036067962646484375,0.0002397298812866211,0.0147857666015625,0.8857421875
1751,0.0170440673828125,0.0311431884765625,0.006511688232421875,0.701171875,0.0068511962890625,0.001239776611328125,0.69775390625,0.7373046875
1752,0.002704620361328125,0.0144500732421875,0.0015430450439453125,0.0006361007690429688,0.0006933212280273438,4.470348358154297e-05,0.99609375,0.38671875
1753,0.00997161865234375,0.281005859375,0.0024051666259765625,0.0374755859375,0.1490478515625,0.0002868175506591797,0.322265625,0.353271484375
1754,0.8251953125,0.090576171875,0.0279083251953125,0.011871337890625,0.002269744873046875,0.0012998580932617188,0.03155517578125,0.1358642578125
1755,0.00861358642578125,0.06451416015625,0.0082855224609375,0.0255126953125,0.0038242340087890625,0.0009002685546875,0.60888671875,0.96435546875
1756,0.0104522705078125,0.09722900390625,0.0013828277587890625,0.0003669261932373047,0.76318359375,0.00015842914581298828,0.0322265625,0.279296875
1757,0.77099609375,0.06610107421875,0.004150390625,0.0002359151840209961,0.01107025146484375,0.0009474754333496094,0.1378173828125,0.050323486328125
1758,0.305908203125,0.07421875,0.0007042884826660156,0.00014650821685791016,0.0038547515869140625,0.0003380775451660156,0.012481689453125,0.58984375
1759,0.027374267578125,0.07159423828125,0.0021648406982421875,0.004100799560546875,0.007518768310546875,0.0005726814270019531,0.98583984375,0.578125
1760,1.1920928955078125e-06,0.10931396484375,0.003650665283203125,0.141845703125,0.0016613006591796875,0.0011243820190429688,1.0,0.1290283203125
1761,0.0,0.0050201416015625,0.0165863037109375,0.0011205673217773438,0.0838623046875,0.00010228157043457031,1.0,0.029144287109375
1762,0.69189453125,0.2021484375,0.09844970703125,0.0004935264587402344,0.0005679130554199219,0.0008592605590820312,0.006744384765625,0.1627197265625
1763,0.3154296875,0.2010498046875,0.015777587890625,0.00046181678771972656,0.0121002197265625,0.0006718635559082031,0.69384765625,0.059417724609375
1764,0.114990234375,0.0089874267578125,0.0008425712585449219,8.887052536010742e-05,7.426738739013672e-05,4.231929779052734e-06,0.9794921875,0.0849609375
1765,0.3505859375,0.0131683349609375,0.0022525787353515625,3.516674041748047e-06,2.1457672119140625e-05,1.7285346984863281e-06,0.59326171875,0.21142578125
1766,0.94970703125,0.00605010986328125,0.0009775161743164062,0.00760650634765625,5.4836273193359375e-06,2.4497509002685547e-05,0.0015668869018554688,0.00464630126953125
1767,0.6181640625,0.054412841796875,0.0027141571044921875,0.0002694129943847656,0.0039005279541015625,0.003223419189453125,0.240478515625,0.355224609375
1768,0.0,0.0009508132934570312,1.3113021850585938e-06,5.662441253662109e-06,1.3530254364013672e-05,5.960464477539063e-08,1.0,0.0144500732421875
1769,0.002452850341796875,0.015716552734375,4.035234451293945e-05,4.9114227294921875e-05,0.006587982177734375,2.0802021026611328e-05,0.99755859375,0.845703125
1770,0.270263671875,0.35107421875,0.0009326934814453125,0.0009660720825195312,0.00392913818359375,0.0003380775451660156,0.03955078125,0.296875
1771,0.0037078857421875,0.07501220703125,0.0011882781982421875,0.0033893585205078125,3.790855407714844e-05,0.0001634359359741211,0.9951171875,0.1728515625
1772,0.1611328125,0.41357421875,0.002124786376953125,0.0003554821014404297,0.01142120361328125,0.005062103271484375,0.0285491943359375,0.84716796875
1773,0.0,0.0014667510986328125,0.001201629638671875,9.417533874511719e-06,1.0,0.05072021484375,1.9073486328125e-06,0.9951171875
1774,0.01287078857421875,0.0131683349609375,0.0001634359359741211,1.3649463653564453e-05,0.00014317035675048828,1.519918441772461e-05,0.99267578125,0.014007568359375
1775,0.0,0.138916015625,0.0006361007690429688,0.0005130767822265625,0.0016813278198242188,0.00030541419982910156,1.0,0.720703125
1776,0.96337890625,0.03662109375,0.0031719207763671875,6.252527236938477e-05,3.820657730102539e-05,0.00014090538024902344,9.5367431640625e-05,0.0041351318359375
1777,0.326416015625,0.0217742919921875,0.0027256011962890625,0.0001647472381591797,0.0300445556640625,5.1021575927734375e-05,0.303955078125,0.0604248046875
1778,0.001995086669921875,0.187255859375,0.00395965576171875,0.0009183883666992188,0.007965087890625,0.0006613731384277344,0.998046875,0.74365234375
1779,3.451108932495117e-05,0.00250244140625,4.07099723815918e-05,0.00032258033752441406,0.99951171875,9.834766387939453e-06,0.99853515625,0.027587890625
1780,0.5302734375,0.35302734375,0.005535125732421875,0.0003006458282470703,0.010406494140625,0.0005884170532226562,0.0010404586791992188,0.219970703125
1781,1.2516975402832031e-05,0.04400634765625,5.739927291870117e-05,1.6689300537109375e-06,3.9458274841308594e-05,8.940696716308594e-07,1.0,0.006191253662109375
1782,0.314697265625,0.422607421875,0.00579833984375,0.0023059844970703125,0.28369140625,0.0082550048828125,0.173828125,0.37548828125
1783,0.10650634765625,0.1143798828125,0.0003407001495361328,3.916025161743164e-05,0.0002532005310058594,0.0004372596740722656,0.0831298828125,0.916015625
1784,0.00033020973205566406,0.038818359375,0.0011072158813476562,0.00011593103408813477,8.153915405273438e-05,4.5299530029296875e-06,0.99755859375,0.2054443359375
1785,0.0880126953125,0.021087646484375,0.953125,0.0002512931823730469,5.4776668548583984e-05,6.109476089477539e-05,0.0003101825714111328,0.006412506103515625
1786,0.0,1.1920928955078125e-07,0.0,0.0,0.0,0.0,1.0,0.0
1787,0.0016040802001953125,0.06805419921875,0.00010389089584350586,0.00031256675720214844,4.9114227294921875e-05,0.00025725364685058594,0.99609375,0.007038116455078125
1788,0.0033512115478515625,0.0284881591796875,0.0222015380859375,0.00313568115234375,0.01107025146484375,0.00319671630859375,0.9560546875,0.97998046875
1789,0.2286376953125,0.0260009765625,0.001461029052734375,0.00017952919006347656,0.0026531219482421875,7.724761962890625e-05,0.83837890625,0.296142578125
1790,0.94140625,0.007488250732421875,0.0021152496337890625,5.4836273193359375e-06,0.00016999244689941406,3.4809112548828125e-05,0.00038743019104003906,0.043853759765625
1791,1.9371509552001953e-05,0.07135009765625,0.0006985664367675781,0.0006437301635742188,0.00557708740234375,9.5367431640625e-05,1.0,0.1446533203125
1792,5.918741226196289e-05,0.004680633544921875,0.00586700439453125,6.4373016357421875e-06,1.0,1.7642974853515625e-05,4.2319297790527344e-05,0.00577545166015625
1793,0.09417724609375,0.1224365234375,0.0279541015625,0.0004029273986816406,0.03271484375,0.00014543533325195312,0.00234222412109375,0.367431640625
1794,0.0162811279296875,0.11260986328125,0.00634002685546875,0.0017337799072265625,0.0100555419921875,7.426738739013672e-05,0.92724609375,0.66748046875
1795,0.06732177734375,0.0078125,0.00128936767578125,0.0034961700439453125,0.0018606185913085938,6.455183029174805e-05,0.9921875,0.25439453125
1796,0.40771484375,0.058990478515625,0.002002716064453125,0.0004582405090332031,0.00234222412109375,0.00047278404235839844,0.28369140625,0.1041259765625
1797,0.047943115234375,0.0240020751953125,0.0006933212280273438,2.4139881134033203e-05,0.00035834312438964844,8.761882781982422e-06,0.9765625,0.01282501220703125
1798,0.0010004043579101562,0.2225341796875,0.0008797645568847656,0.00051116943359375,0.001438140869140625,0.00015592575073242188,1.0,0.0162811279296875
1800,0.0531005859375,0.05419921875,0.0021076202392578125,0.0008106231689453125,0.00469970703125,0.0006880760192871094,0.89599609375,0.30517578125
1802,0.270263671875,0.337158203125,0.07305908203125,0.0009584426879882812,0.044189453125,0.002834320068359375,0.0036640167236328125,0.57373046875
1803,0.955078125,0.0182647705078125,0.00803375244140625,6.657838821411133e-05,8.094310760498047e-05,4.1961669921875e-05,0.0004425048828125,0.0205230712890625
1804,0.80517578125,0.07171630859375,0.004924774169921875,0.0007152557373046875,0.00763702392578125,0.0006961822509765625,0.05865478515625,0.10595703125
1805,0.00037407875061035156,0.0394287109375,0.0011425018310546875,0.0005235671997070312,0.0003998279571533203,2.4497509002685547e-05,1.0,0.59521484375
1806,0.21630859375,0.0154266357421875,0.0261993408203125,6.812810897827148e-05,0.000396728515625,6.139278411865234e-06,0.040313720703125,0.30224609375
1807,0.001956939697265625,0.0050811767578125,5.9664249420166016e-05,1.1146068572998047e-05,4.363059997558594e-05,2.384185791015625e-07,0.9990234375,0.005138397216796875
1808,2.384185791015625e-07,0.01267242431640625,0.00018525123596191406,0.00023412704467773438,1.0,7.033348083496094e-05,0.027801513671875,0.361572265625
1809,6.35385513305664e-05,0.04620361328125,0.0009546279907226562,0.0009889602661132812,0.0006337165832519531,6.252527236938477e-05,1.0,0.153564453125
1810,0.0,1.531839370727539e-05,0.0,5.960464477539063e-08,8.344650268554688e-07,0.0,1.0,2.7418136596679688e-06
1811,0.0001609325408935547,0.0153656005859375,0.0003612041473388672,1.621246337890625e-05,7.426738739013672e-05,6.079673767089844e-06,1.0,0.01861572265625
